Epoch,evaluation/Actions Max,evaluation/Actions Mean,evaluation/Actions Min,evaluation/Actions Std,evaluation/Average Returns,evaluation/Num Paths,evaluation/Returns Max,evaluation/Returns Mean,evaluation/Returns Min,evaluation/Returns Std,evaluation/Rewards Max,evaluation/Rewards Mean,evaluation/Rewards Min,evaluation/Rewards Std,evaluation/env_infos/final/reward_ctrl Max,evaluation/env_infos/final/reward_ctrl Mean,evaluation/env_infos/final/reward_ctrl Min,evaluation/env_infos/final/reward_ctrl Std,evaluation/env_infos/final/reward_run Max,evaluation/env_infos/final/reward_run Mean,evaluation/env_infos/final/reward_run Min,evaluation/env_infos/final/reward_run Std,evaluation/env_infos/initial/reward_ctrl Max,evaluation/env_infos/initial/reward_ctrl Mean,evaluation/env_infos/initial/reward_ctrl Min,evaluation/env_infos/initial/reward_ctrl Std,evaluation/env_infos/initial/reward_run Max,evaluation/env_infos/initial/reward_run Mean,evaluation/env_infos/initial/reward_run Min,evaluation/env_infos/initial/reward_run Std,evaluation/env_infos/reward_ctrl Max,evaluation/env_infos/reward_ctrl Mean,evaluation/env_infos/reward_ctrl Min,evaluation/env_infos/reward_ctrl Std,evaluation/env_infos/reward_run Max,evaluation/env_infos/reward_run Mean,evaluation/env_infos/reward_run Min,evaluation/env_infos/reward_run Std,evaluation/num paths total,evaluation/num steps total,evaluation/path length Max,evaluation/path length Mean,evaluation/path length Min,evaluation/path length Std,exploration/Actions Max,exploration/Actions Mean,exploration/Actions Min,exploration/Actions Std,exploration/Average Returns,exploration/Num Paths,exploration/Returns Max,exploration/Returns Mean,exploration/Returns Min,exploration/Returns Std,exploration/Rewards Max,exploration/Rewards Mean,exploration/Rewards Min,exploration/Rewards Std,exploration/env_infos/final/reward_ctrl Max,exploration/env_infos/final/reward_ctrl Mean,exploration/env_infos/final/reward_ctrl Min,exploration/env_infos/final/reward_ctrl Std,exploration/env_infos/final/reward_run Max,exploration/env_infos/final/reward_run Mean,exploration/env_infos/final/reward_run Min,exploration/env_infos/final/reward_run Std,exploration/env_infos/initial/reward_ctrl Max,exploration/env_infos/initial/reward_ctrl Mean,exploration/env_infos/initial/reward_ctrl Min,exploration/env_infos/initial/reward_ctrl Std,exploration/env_infos/initial/reward_run Max,exploration/env_infos/initial/reward_run Mean,exploration/env_infos/initial/reward_run Min,exploration/env_infos/initial/reward_run Std,exploration/env_infos/reward_ctrl Max,exploration/env_infos/reward_ctrl Mean,exploration/env_infos/reward_ctrl Min,exploration/env_infos/reward_ctrl Std,exploration/env_infos/reward_run Max,exploration/env_infos/reward_run Mean,exploration/env_infos/reward_run Min,exploration/env_infos/reward_run Std,exploration/num paths total,exploration/num steps total,exploration/path length Max,exploration/path length Mean,exploration/path length Min,exploration/path length Std,replay_buffer/size,time/data storing (s),time/epoch (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/sac training (s),time/saving (s),time/total (s),time/training (s),trainer/Alpha,trainer/Alpha Loss,trainer/Log Pis Max,trainer/Log Pis Mean,trainer/Log Pis Min,trainer/Log Pis Std,trainer/Offline Weights Max,trainer/Offline Weights Mean,trainer/Offline Weights Min,trainer/Offline Weights Std,trainer/Online Weights Max,trainer/Online Weights Mean,trainer/Online Weights Min,trainer/Online Weights Std,trainer/Policy Loss,trainer/Q Targets Max,trainer/Q Targets Mean,trainer/Q Targets Min,trainer/Q Targets Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Min,trainer/Q1 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Min,trainer/Q2 Predictions Std,trainer/QF1 Loss,trainer/QF2 Loss,trainer/RL Samples Weights Max,trainer/RL Samples Weights Mean,trainer/RL Samples Weights Min,trainer/RL Samples Weights Std,trainer/Weight Loss,trainer/num train calls,trainer/policy/mean Max,trainer/policy/mean Mean,trainer/policy/mean Min,trainer/policy/mean Std,trainer/policy/normal/log_std Max,trainer/policy/normal/log_std Mean,trainer/policy/normal/log_std Min,trainer/policy/normal/log_std Std,trainer/policy/normal/std Max,trainer/policy/normal/std Mean,trainer/policy/normal/std Min,trainer/policy/normal/std Std
127,1.0,-0.107516795,-1.0,0.91295075,6467.786536829364,5,6503.341588987469,6467.786536829364,6441.852461216749,23.738090876495818,9.41759971751631,6.4677865368293626,-2.428702222692193,1.9791114723804244,-0.49962568283081055,-0.5018811416625977,-0.5083269119262696,0.0032715014707851257,6.878805057418731,6.387477810530527,5.289232319192934,0.5638660925419099,-0.2827268123626709,-0.31374463081359866,-0.34309298992156984,0.025187774113388506,0.9156741780772012,0.668389322270775,0.4617981697187101,0.15844180628216759,-0.2827268123626709,-0.5070233703231812,-0.5998485088348389,0.0465382691415184,9.874036778950028,6.974809907152545,-1.8289492243401424,1.94720026914327,640,640000,1000,1000.0,1000,0.0,1.0,-0.108551435,-1.0,0.91247785,6491.624754496205,1,6491.624754496205,6491.624754496205,6491.624754496205,0.0,9.349346750241375,6.491624754496202,-2.322772220439982,1.9551496286114396,-0.5008864402770996,-0.5008864402770996,-0.5008864402770996,0.0,5.9513082546789065,5.9513082546789065,5.9513082546789065,0.0,-0.3726094722747803,-0.3726094722747803,-0.3726094722747803,0.0,0.530540801842182,0.530540801842182,0.530540801842182,0.0,-0.2647669792175293,-0.5066395604848862,-0.599033260345459,0.048542670779876305,9.787871091824627,6.998264314981088,-1.7253859556389566,1.921904693738526,128,128000,1000,1000.0,1000,0.0,128000,0.018870558007620275,87.20285060827155,16.363286695966963,3.9124074820429087,0.02116488799219951,66.84845076530473,0.038311020005494356,11933.031711282965,0.00035919895162805915,1.0506578291118884e-10,1.0524507931819471e-09,100.0,58.353325,23.561028,12.318591,14.878595,1.0652858,0.0,2.4056284,111.28705,23.783339,0.0,24.437145,-601.8756,618.92664,602.2167,454.7892,20.23726,616.7768,601.8756,460.8724,20.010784,617.3976,601.96814,452.86206,20.114344,27.894056,26.845316,115.564156,42.55714,0.0,33.799534,0.93485516,132000,1.0,-0.042562336,-1.0,0.91546637,1.5919358,-1.4355497,-5.5471344,1.3790976,4.9132504,0.44099602,0.0038986132,0.45091248
128,1.0,-0.111104734,-1.0,0.9158436,6481.16606951931,5,6567.6835723514305,6481.16606951931,6382.32626334474,69.61878003048783,9.398134366329543,6.4811660695193085,-2.155414327467305,1.9679229886726852,-0.49816708564758305,-0.4996646595001222,-0.5001219749450684,0.0007500303255636882,6.961513839152076,6.677211727253507,6.460278887908544,0.1635913949801248,-0.2554412603378296,-0.2959035921096802,-0.31311814785003667,0.021154665825296154,0.6801191561199784,0.5209571746098198,0.403611036146575,0.11109046792949188,-0.2554412603378296,-0.5106682916736603,-0.5999728202819824,0.04916197294574221,9.835527316387527,6.99183436119297,-1.5598513925918167,1.9328327590139156,645,645000,1000,1000.0,1000,0.0,1.0,-0.11140601,-1.0,0.9157845,6390.109637309349,1,6390.109637309349,6390.109637309349,6390.109637309349,0.0,9.296075716388192,6.390109637309347,-2.354404593515494,1.9990878877118055,-0.5004474639892579,-0.5004474639892579,-0.5004474639892579,0.0,6.51127916306109,6.51127916306109,6.51127916306109,0.0,-0.3617427349090576,-0.3617427349090576,-0.3617427349090576,0.0,0.5096485305771126,0.5096485305771126,0.5096485305771126,0.0,-0.3617427349090576,-0.510643573307991,-0.5998828411102295,0.04880991139248768,9.774556246173347,6.900753210617339,-1.7545217524052643,1.96533845401932,129,129000,1000,1000.0,1000,0.0,129000,0.018781988008413464,81.67592746595619,16.418224699038547,3.8984379160101525,0.019789277983363718,61.288702504942194,0.03156280395342037,12019.08168878936,0.0004282760201022029,1.0208740254315395e-10,1.054608955719516e-09,100.0,63.12452,28.549696,11.563441,13.417748,1.0765312,0.0,2.331665,101.32286,19.485983,0.0,21.06154,-602.2736,619.4021,602.33124,445.2346,22.51422,621.1251,602.513,446.1554,22.262344,621.407,602.43396,447.6393,22.3631,21.585106,24.522951,106.167274,39.15213,0.0,29.249786,1.5125256,133000,1.0,-0.0997384,-1.0,0.920503,1.1671975,-1.2152358,-5.22674,1.3796492,3.2129755,0.5300376,0.005371007,0.4338033
129,1.0,-0.11313869,-1.0,0.9205778,6513.22116852062,5,6588.611472597076,6513.22116852062,6403.285218677947,63.449677558822714,9.494828728371022,6.5132211685206185,-2.3183035691329796,1.9739338809549496,-0.4986608505249024,-0.5003175735473634,-0.501872730255127,0.001125399871790315,6.859954866033604,6.68486374470217,6.301260253255805,0.2012930692740142,-0.22520370483398439,-0.31220330238342286,-0.3513284921646118,0.04493233182019021,0.6973694236480124,0.6191334609292867,0.5649626446768613,0.059043962747044834,-0.2110402822494507,-0.5161583132457733,-0.5998987197875977,0.05283276660518205,9.940104702644703,7.029379481766392,-1.718435843760665,1.9375032063437565,650,650000,1000,1000.0,1000,0.0,1.0,-0.11227579,-1.0,0.9206469,6550.7664456297,1,6550.7664456297,6550.7664456297,6550.7664456297,0.0,9.40819362778916,6.5507664456297015,-1.752390912523989,1.9720889075329031,-0.4999242782592774,-0.4999242782592774,-0.4999242782592774,0.0,6.839614771263314,6.839614771263314,6.839614771263314,0.0,-0.30344169139862065,-0.30344169139862065,-0.30344169139862065,0.0,0.8136100659009444,0.8136100659009444,0.8136100659009444,0.0,-0.30344169139862065,-0.5161178714990616,-0.5999232769012451,0.05258556864196504,9.85962037225022,7.066884317128762,-1.1531746420772115,1.935188031153759,130,130000,1000,1000.0,1000,0.0,130000,0.01931566500570625,87.67032141826348,16.613638186012395,4.0129986490355805,0.016092741978354752,66.97664107225137,0.03131583298090845,12111.401491885772,0.0003192709991708398,9.928294283785124e-11,1.024724194387261e-09,89.06328,59.766075,24.440077,11.283053,102.67235,40.056473,0.0,22.27381,144.5488,78.85198,18.335781,25.218857,-606.24603,621.999,606.58777,466.19662,19.30708,621.7886,606.42267,458.8032,19.597864,622.25586,606.4587,467.02386,19.422195,16.531334,15.2097435,147.15132,100.729965,27.272245,27.051027,2.0446324,134000,1.0,-0.12330442,-1.0,0.922085,1.0181347,-1.3254453,-5.665492,1.3463461,2.7680268,0.4667997,0.0034634427,0.40274784
130,1.0,-0.111764655,-1.0,0.9140652,6467.129589413749,5,6507.800725568799,6467.129589413749,6385.947673559144,44.98139948911718,9.402701981693056,6.467129589413751,-2.2461805010943934,1.9606878145496534,-0.4999074935913086,-0.500488748550415,-0.5013124465942383,0.0005501070676953019,6.8957650137713244,6.618261778116448,6.04308591984136,0.3050042325576215,-0.2847845792770386,-0.315977635383606,-0.3601179838180542,0.027077563634828272,0.901250874108892,0.6009140592958564,0.4114606447963501,0.17393754064169706,-0.2847845792770386,-0.5088039015769958,-0.5998412609100342,0.04515893045301035,9.834930308490542,6.975933490990747,-1.658383097758822,1.9280910625753656,655,655000,1000,1000.0,1000,0.0,1.0,-0.10976892,-1.0,0.9136604,6390.647455942682,1,6390.647455942682,6390.647455942682,6390.647455942682,0.0,9.409129756225866,6.390647455942686,-2.343067133145678,2.0222046779294254,-0.5009194374084472,-0.5009194374084472,-0.5009194374084472,0.0,6.740312232896031,6.740312232896031,6.740312232896031,0.0,-0.39060275554656987,-0.39060275554656987,-0.39060275554656987,0.0,0.388068263057633,0.388068263057633,0.388068263057633,0.0,-0.2832985877990723,-0.5080948228597642,-0.5995503425598144,0.04563707081419001,9.852402585281652,6.89874227880245,-1.7518443700841546,1.991796614902677,131,131000,1000,1000.0,1000,0.0,131000,0.01839895499870181,86.06779854465276,16.41230067901779,3.908369202981703,0.016451162984594703,65.6659311716212,0.0459077000268735,12202.017800952366,0.0004396730219013989,9.662538276482037e-11,1.0243859094316576e-09,87.94226,60.30532,26.916164,11.173895,49.126186,10.0948515,0.0,13.655006,96.2297,32.411476,0.0,19.176178,-604.15186,621.8493,604.78973,441.01282,23.784943,620.8506,604.5433,453.1963,22.575232,620.6366,604.4206,455.29446,22.727825,45.643013,44.211258,99.22439,52.369972,0.0,20.165136,1.6765337,135000,1.0,-0.101776905,-1.0,0.91660947,1.1422017,-1.3600775,-5.8609796,1.3275652,3.1336598,0.4435134,0.0028484527,0.34783888
131,1.0,-0.10643073,-1.0,0.9166538,6544.826529809874,5,6577.4250239194025,6544.826529809874,6471.684559850407,39.30723456068418,9.475339856926343,6.544826529809872,-2.3388475964362945,1.9927541489261387,-0.4993825435638428,-0.5004674816131592,-0.5016323089599609,0.0008696108898692269,6.789371887340394,6.6391943984874615,6.522003793380691,0.09757800165715455,-0.3293766975402832,-0.36031310558319096,-0.3884518623352051,0.02076201508442082,0.7003292103600929,0.5456885727926469,0.38266517424687124,0.12711724669444985,-0.30514178276062015,-0.5109490065526963,-0.599973201751709,0.04802363526072885,9.916652989372778,7.055775536362567,-1.741581542282852,1.958547389468684,660,660000,1000,1000.0,1000,0.0,1.0,-0.10701685,-1.0,0.91590714,6540.116456507442,1,6540.116456507442,6540.116456507442,6540.116456507442,0.0,9.435552195034052,6.540116456507443,-1.9065606827582615,1.9793928081380354,-0.5005770206451416,-0.5005770206451416,-0.5005770206451416,0.0,6.708095309606961,6.708095309606961,6.708095309606961,0.0,-0.3378684759140015,-0.3378684759140015,-0.3378684759140015,0.0,0.7123793797850347,0.7123793797850347,0.7123793797850347,0.0,-0.24051501750946047,-0.5102030848264694,-0.5992185115814209,0.049732061902290015,9.877885607204462,7.050319541333912,-1.4001569504584568,1.946475846493781,132,132000,1000,1000.0,1000,0.0,132000,0.019202414026949555,84.52881779283052,16.50608501897659,3.9206303849932738,0.01788628497160971,64.03292304283241,0.031735525000840425,12291.060169664328,0.000355122028850019,9.410219999469358e-11,9.65251878426443e-10,91.79467,57.97248,8.336399,10.537168,15.582801,0.9268928,0.0,2.3724437,99.54265,29.91357,0.0,23.151588,-607.61414,623.4827,608.45325,473.0335,19.93027,622.95056,607.8573,468.83163,19.65092,622.4121,607.9181,469.7397,19.557524,22.08002,19.664463,104.580124,49.41877,0.0,28.918612,0.20414364,136000,1.0,-0.04054565,-1.0,0.91440976,0.6984084,-1.3697742,-4.4732523,1.2433674,2.0105503,0.4288086,0.011410147,0.349061
132,1.0,-0.11145584,-1.0,0.91485906,6510.527087406643,5,6533.31142889904,6510.527087406643,6479.555681324672,18.661484940596978,9.486334515739667,6.510527087406641,-2.1025474300767413,1.9757157338512903,-0.499098014831543,-0.5005283260345459,-0.5013379573822022,0.0007648507540260755,6.659994499402728,6.476875306949978,5.935123670305984,0.2728251537242434,-0.20009295940399172,-0.30233345508575443,-0.37157969474792485,0.05749440255700311,0.6501887425066932,0.523215980812631,0.3699952310099158,0.10832442009106409,-0.20009295940399172,-0.5096336619710923,-0.5998972892761231,0.04916427163228063,9.928753138710249,7.020160749377732,-1.517422031440877,1.9396482708503007,665,665000,1000,1000.0,1000,0.0,1.0,-0.10959781,-1.0,0.9143617,6513.099007927637,1,6513.099007927637,6513.099007927637,6513.099007927637,0.0,9.555404835989782,6.513099007927632,-2.0855713536050016,1.9865324688288408,-0.5004048824310303,-0.5004048824310303,-0.5004048824310303,0.0,6.2814070715216985,6.2814070715216985,6.2814070715216985,0.0,-0.2603381872177124,-0.2603381872177124,-0.2603381872177124,0.0,0.3960785974440287,0.3960785974440287,0.3960785974440287,0.0,-0.2603381872177124,-0.5088413682937623,-0.5987642765045166,0.049739935120018584,9.99459274416239,7.021940376221395,-1.5864099671151333,1.951811702870548,133,133000,1000,1000.0,1000,0.0,133000,0.01887570903636515,85.86223925545346,16.43883898400236,3.9174302279716358,0.017698879004456103,65.43638424243545,0.03255916299531236,12381.532347246713,0.00045205000787973404,9.170272144947775e-11,9.048247706644474e-10,87.84863,59.104053,15.316741,11.733073,21.83892,0.79293543,0.0,2.4922025,87.34775,25.391712,0.0,21.624817,-607.06226,626.365,607.61096,422.6657,23.950829,626.38257,607.15076,429.8405,23.52582,626.4054,607.3639,428.45502,23.535942,33.412624,33.56313,98.296814,45.864918,0.0,26.272226,1.8455192,137000,1.0,-0.09636307,-1.0,0.9132403,0.85682774,-1.3421572,-5.4510956,1.2954941,2.355676,0.43726745,0.0042916005,0.33277133
133,1.0,-0.114339165,-1.0,0.91131735,6205.276953102106,5,6271.117465084543,6205.276953102106,6146.192720397002,43.963007713605165,9.446523049484586,6.205276953102109,-2.5309976123721216,1.9541983035536077,-0.4997430324554444,-0.5005566024780274,-0.5018009185791016,0.0008018907348947642,6.842191267240878,6.6621042224344365,6.399419352653695,0.15084082078650216,-0.23745899200439455,-0.2988597440719605,-0.3634980201721192,0.04887800274406355,0.8090030191458076,0.6023204936808233,0.42380616585425107,0.12931422805785558,-0.21640992164611816,-0.5061437018442154,-0.5998320579528809,0.05045130055705788,9.88190536798129,6.711420654946324,-1.931520559683523,1.9194982882442189,670,670000,1000,1000.0,1000,0.0,1.0,-0.11242539,-1.0,0.9106843,6138.612690733618,1,6138.612690733618,6138.612690733618,6138.612690733618,0.0,9.276527209858022,6.138612690733618,-2.0880913227755444,1.9465886357931683,-0.4999415397644043,-0.4999415397644043,-0.4999415397644043,0.0,6.251095955155961,6.251095955155961,6.251095955155961,0.0,-0.34195559024810795,-0.34195559024810795,-0.34195559024810795,0.0,0.7074017600935049,0.7074017600935049,0.7074017600935049,0.0,-0.3022542715072632,-0.505191241312027,-0.5991408348083497,0.04962622816639056,9.707972474674307,6.643803932045646,-1.4892329186159985,1.9143236687536085,134,134000,1000,1000.0,1000,0.0,134000,0.01878090196987614,87.41123633115785,16.396108473010827,3.9040826000273228,0.018297089962288737,67.0385883161216,0.03500311804236844,12473.654600712063,0.0003758320235647261,8.941395372879143e-11,9.402028045002453e-10,100.0,58.66021,7.9583216,14.134404,27.968122,2.8210523,0.0,4.92361,96.44546,23.728445,0.0,18.540432,-603.2673,624.4169,603.4807,475.75726,19.668915,624.54395,603.4674,469.41782,19.597761,625.28107,603.70544,462.52463,19.79872,31.527733,34.23494,93.599655,34.889374,0.0,21.616047,1.4724331,138000,1.0,-0.05834259,-1.0,0.9108479,1.2770401,-1.5408373,-6.006123,1.296151,3.5860097,0.37836277,0.002463621,0.3541236
134,1.0,-0.11425913,-1.0,0.9188691,6494.898732548365,5,6568.630626450359,6494.898732548365,6454.599663674749,43.60576604609986,9.479717438141643,6.494898732548367,-2.153864504529415,2.0059008041605355,-0.499257230758667,-0.500137825012207,-0.5014136791229248,0.0007020510000615514,6.890926067236478,6.711920009997357,6.463527279260006,0.13923126666418958,-0.24332008361816407,-0.32377247333526615,-0.37920093536376953,0.0480795467869378,0.751886937122362,0.6306074447040851,0.3605486445902216,0.14719805003176673,-0.23542885780334474,-0.5144253557634354,-0.599999189376831,0.0548812006349509,9.929992239395915,7.009324088311802,-1.5548840300573692,1.9670726602363982,675,675000,1000,1000.0,1000,0.0,1.0,-0.114820234,-1.0,0.91931474,6563.859186497755,1,6563.859186497755,6563.859186497755,6563.859186497755,0.0,9.485909965629094,6.563859186497755,-2.0525590913502025,1.9667613218244238,-0.5000803947448731,-0.5000803947448731,-0.5000803947448731,0.0,6.88344938089358,6.88344938089358,6.88344938089358,0.0,-0.3902598857879639,-0.3902598857879639,-0.3902598857879639,0.0,0.5722564115378156,0.5722564115378156,0.5722564115378156,0.0,-0.3902598857879639,-0.5149939590930939,-0.5999784469604492,0.05356924991122851,9.948995330924504,7.078853145590849,-1.453506328364973,1.9253202269540308,135,135000,1000,1000.0,1000,0.0,135000,0.018863397010136396,87.46447475842433,16.62085838895291,3.911125677987002,0.018784675979986787,66.8597588944831,0.03470079100225121,12565.819169215101,0.00038293300895020366,8.723163965154914e-11,9.141879475649262e-10,100.0,60.553307,31.248837,12.537844,44.133003,2.6076453,0.0,5.61448,107.81584,25.737066,0.0,19.145994,-613.35645,629.6665,613.24475,458.38962,19.599451,628.73627,613.7384,460.9489,19.227646,628.5236,613.6716,459.8895,19.112656,22.055,25.123653,124.25847,50.065525,0.0,28.729427,1.1688735,139000,1.0,-0.088682376,-1.0,0.9175083,0.87696147,-1.4439706,-6.1178484,1.3187562,2.4035852,0.40646824,0.0022031916,0.33597636
135,1.0,-0.10857711,-1.0,0.91926944,6656.479102824441,5,6702.784578428063,6656.479102824441,6604.858922941247,40.577360867842,9.64555391027809,6.6564791028244406,-2.276251951796856,1.9911161880757824,-0.4998790740966797,-0.50031418800354,-0.5010921478271485,0.0004875922352228078,7.008794236476206,6.505304677150207,5.989043210161071,0.40027900422873525,-0.28094985485076907,-0.3295463895797729,-0.3720024108886719,0.03500233646414596,0.7097634496007038,0.5953839206502585,0.5091932024933995,0.0658215153114331,-0.28094985485076907,-0.514107188205719,-0.5999724388122559,0.04491466324704293,10.084141194366225,7.17058629103016,-1.6772583643029593,1.9605199870968042,680,680000,1000,1000.0,1000,0.0,1.0,-0.10967375,-1.0,0.91872364,6570.587066794278,1,6570.587066794278,6570.587066794278,6570.587066794278,0.0,9.52920892090433,6.57058706679428,-2.3061786646919,1.9882818170185128,-0.5000988960266114,-0.5000988960266114,-0.5000988960266114,0.0,6.9005251484418295,6.9005251484418295,6.9005251484418295,0.0,-0.38255338668823247,-0.38255338668823247,-0.38255338668823247,0.0,0.6280153394367366,0.6280153394367366,0.6280153394367366,0.0,-0.33657507896423344,-0.5136488664865494,-0.5999248504638672,0.0446177947105338,9.969775603719881,7.08423593328083,-1.7074015612678277,1.9578626333792402,136,136000,1000,1000.0,1000,0.0,136000,0.018800656020175666,86.64927247312153,16.48971499101026,3.99598106299527,0.01743725803680718,66.10327122808667,0.02384968800470233,12657.109580737539,0.0002175889676436782,8.514786544152666e-11,8.64009197520943e-10,93.79169,60.348595,14.215853,11.157933,104.74165,5.2700434,0.0,13.6662,113.03082,35.17179,0.0,28.004503,-612.5978,629.7211,613.153,438.49393,22.352493,630.4696,612.84393,440.42645,21.925468,630.91504,613.00244,441.0684,22.195377,19.524792,16.978466,124.97311,57.023003,0.0,34.025307,1.7628518,140000,1.0,-0.12077949,-1.0,0.9172402,0.93974096,-1.4944476,-5.557077,1.2500868,2.5593183,0.37674358,0.0038600438,0.32615858
136,1.0,-0.10580376,-1.0,0.9171668,6563.122336958792,5,6655.161380271938,6563.122336958792,6503.0588390741195,59.653600111178505,9.526953431972766,6.563122336958791,-2.244769710577644,1.993783980375209,-0.4999425888061524,-0.5000727653503418,-0.5004032135009766,0.0001684867321529154,6.912839795153332,6.6730377006060735,5.94679185417931,0.36668004358131473,-0.3254111766815186,-0.33139381885528574,-0.34724125862121585,0.008242523695944444,0.660876813895038,0.5429826623236276,0.46758297215431427,0.06648595446300735,-0.29565408229827883,-0.5114336687612534,-0.5995890140533447,0.04735698061787986,9.983501278031781,7.074556005720043,-1.6700982990633617,1.960544499038726,685,685000,1000,1000.0,1000,0.0,1.0,-0.1048201,-1.0,0.91721785,6563.027622279142,1,6563.027622279142,6563.027622279142,6563.027622279142,0.0,9.602788224283632,6.5630276222791455,-1.720146956368008,2.0190433091584343,-0.50441575050354,-0.50441575050354,-0.50441575050354,0.0,6.8432824084743515,6.8432824084743515,6.8432824084743515,0.0,-0.31149747371673586,-0.31149747371673586,-0.31149747371673586,0.0,0.5963194073967992,0.5963194073967992,0.5963194073967992,0.0,-0.31149747371673586,-0.5113654996871949,-0.5992488384246827,0.04757060937104977,10.036113705698426,7.07439312196634,-1.2054035089095079,1.985817414050409,137,137000,1000,1000.0,1000,0.0,137000,0.018848590028937906,85.65574303438189,16.463629356003366,3.9934493819600902,0.016560376971028745,65.13940360740526,0.023618314997293055,12747.32041365176,0.00023340701591223478,8.315249540836495e-11,8.39676106423326e-10,86.79821,59.924843,17.56933,10.216461,51.08607,18.249964,0.0,14.609936,79.5346,39.596165,0.0,17.543613,-614.32544,631.50806,614.4439,438.67093,22.237942,630.9197,614.618,442.02795,21.670969,631.2907,614.6659,444.4302,21.72168,30.704327,26.971426,99.24585,54.888542,0.0,17.549744,1.4940946,141000,1.0,-0.11041961,-1.0,0.9173993,0.80984247,-1.4637352,-6.0360804,1.2778383,2.2475538,0.38108054,0.0023909116,0.3016205
137,1.0,-0.10975205,-1.0,0.91955024,6590.715467981118,5,6635.659792721235,6590.715467981118,6559.345113681682,26.3012202687931,9.560988829679559,6.590715467981116,-2.3747213279766344,1.9934426029307468,-0.4999982833862305,-0.5205037689208984,-0.5976619243621827,0.038592556607083425,7.016256477248817,6.463967343743889,4.826504476654918,0.823178478951662,-0.26549730300903324,-0.32964999675750734,-0.3593453645706177,0.03374669214758449,0.9195880795663919,0.6900604907652095,0.5728170697847798,0.12162769533531669,-0.26549730300903324,-0.5145708928966523,-0.599998426437378,0.052706399752146436,10.00402681643493,7.105286360877768,-1.7756988441509507,1.9553172791245854,690,690000,1000,1000.0,1000,0.0,1.0,-0.11078076,-1.0,0.9180512,6534.357586490439,1,6534.357586490439,6534.357586490439,6534.357586490439,0.0,9.533875931137754,6.53435758649044,-2.176359910013976,1.9753927980867856,-0.49999504089355473,-0.49999504089355473,-0.49999504089355473,0.0,6.571497460706723,6.571497460706723,6.571497460706723,0.0,-0.40779924392700195,-0.40779924392700195,-0.40779924392700195,0.0,0.5944468380776086,0.5944468380776086,0.5944468380776086,0.0,-0.3480273723602295,-0.513054255104065,-0.5998564243316651,0.0538064844479765,9.971143043869688,7.047411841594505,-1.599356335642638,1.9359514427810922,138,138000,1000,1000.0,1000,0.0,138000,0.018831457011401653,86.86718451027991,16.39202704001218,3.920477203966584,0.017094018985517323,66.48505044833291,0.0333283799700439,12838.87211475597,0.0003759620012715459,8.124578718072324e-11,8.119755978697185e-10,92.78728,61.505653,27.351673,10.0336,43.98282,7.515842,0.0,10.830933,129.05833,29.270071,0.0,26.565573,-615.7523,633.2053,616.0191,456.10327,20.973991,632.96747,616.0335,456.71265,20.634418,632.5834,615.9144,452.71832,20.786695,22.800682,23.424133,139.92322,55.37748,0.0,40.963802,1.534195,142000,1.0,-0.01940761,-1.0,0.92056274,0.89636654,-1.4598789,-5.475339,1.2807701,2.4506824,0.39324155,0.0041888086,0.33231708
